GENE_ENTREZ_ID,GENE_SYMBOL,DISEASE_IDS
7518,XRCC4,"OMIM:616541,ORPHA:99812,ORPHA:436182"
64132,XYLT2,"OMIM:605822,ORPHA:85194,OMIM:264800"
7528,YY1,"ORPHA:97279,OMIM:617557,ORPHA:506358"
7704,ZBTB16,"OMIM:612447,ORPHA:520"
26137,ZBTB20,"ORPHA:3042,OMIM:259050"
51114,ZDHHC9,"OMIM:300799,ORPHA:776"
9839,ZEB2,"OMIM:235730,ORPHA:261537,ORPHA:261552"
463,ZFHX3,OMIM:176807
23414,ZFPM2,"OMIM:610187,ORPHA:251510,ORPHA:3303,OMIM:616067,OMIM:187500,ORPHA:2140"
7546,ZIC2,"ORPHA:93925,ORPHA:280200,ORPHA:2162,ORPHA:93926,ORPHA:93924,OMIM:609637,ORPHA:280195,ORPHA:220386"
7547,ZIC3,"OMIM:306955,OMIM:314390"
57178,ZMIZ1,"OMIM:618659,ORPHA:528084"
10269,ZMPSTE24,"OMIM:608612,OMIM:275210,ORPHA:740,ORPHA:1662,ORPHA:90154"
84225,ZMYND15,"ORPHA:399805,OMIM:615842"
79797,ZNF408,"OMIM:616468,ORPHA:891,OMIM:616469,ORPHA:791"
130557,ZNF513,"OMIM:613617,ORPHA:791"
374879,ZNF699,OMIM:619488
8882,ZPR1,OMIM:619321
57688,ZSWIM6,"ORPHA:1827,OMIM:603671,OMIM:617865"
